date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:12:55	785128/785128	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:12:52%20GMT	https://honeysticks.co.uk/cdn/shop/files/BathCrayonsSJs.webp?v=1765227859	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/BathCrayonsSJs232c.png	(from https://honeysticks.co.uk/products/honeysticks-bath-crayon-super-jumbos)
16:12:57	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:12:54%20GMT	http://honeysticks.co.uk/cdn/shop/files/preview_images/f3014f00f5b54bd68598e10a16d2eb00.thumbnail.0000000000.jpg?v=1765227732	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/preview_images/f3014f00f5b54bd68598e10a16d2eb00.thumbnail.000000000077f8.jpg	(from https://honeysticks.co.uk/products/honeysticks-bath-crayon-super-jumbos)
16:12:57	100350/100350	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:12:54%20GMT	https://honeysticks.co.uk/cdn/shop/files/BathCrayonSJs_5.webp?v=1765227859	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/BathCrayonSJs_5232c.jpg	(from https://honeysticks.co.uk/products/honeysticks-bath-crayon-super-jumbos)
16:12:57	15436/15436	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:12:56%20GMT	https://honeysticks.co.uk/cdn/shop/files/preview_images/f3014f00f5b54bd68598e10a16d2eb00.thumbnail.0000000000.jpg?v=1765227732	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/preview_images/f3014f00f5b54bd68598e10a16d2eb00.thumbnail.000000000077f8.jpg	(from https://honeysticks.co.uk/products/honeysticks-bath-crayon-super-jumbos)
16:12:59	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:12:57%20GMT	http://honeysticks.co.uk/cdn/shop/files/preview_images/f3014f00f5b54bd68598e10a16d2eb00.thumbnail.0000000000_1024x1024.jpg?v=1765227732	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/preview_images/f3014f00f5b54bd68598e10a16d2eb00.thumbnail.0000000000_1024x102477f8.jpg	(from https://honeysticks.co.uk/products/honeysticks-bath-crayon-super-jumbos)
16:12:59	8214/8214	---MC-	200	added ('OK')	application/json+oembed	date:Thu,%2018%20Jun%202026%2009:12:56%20GMT	https://honeysticks.co.uk/products/honeysticks-bath-crayon-super-jumbos.oembed	D:/HoneyBee/HoneyBee/honeysticks.co.uk/products/honeysticks-bath-crayon-super-jumbos.oembed	(from https://honeysticks.co.uk/products/honeysticks-bath-crayon-super-jumbos)
16:12:59	15436/15436	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:12:58%20GMT	https://honeysticks.co.uk/cdn/shop/files/preview_images/f3014f00f5b54bd68598e10a16d2eb00.thumbnail.0000000000_1024x1024.jpg?v=1765227732	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/preview_images/f3014f00f5b54bd68598e10a16d2eb00.thumbnail.0000000000_1024x102477f8.jpg	(from https://honeysticks.co.uk/products/honeysticks-bath-crayon-super-jumbos)
16:12:59	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:12:58%20GMT	http://honeysticks.co.uk/cdn/shop/videos/c/vp/f3014f00f5b54bd68598e10a16d2eb00/f3014f00f5b54bd68598e10a16d2eb00.HD-720p-1.6Mbps-64745583.mp4?v=0	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/videos/c/vp/f3014f00f5b54bd68598e10a16d2eb00/f3014f00f5b54bd68598e10a16d2eb00.HD-720p-1.6Mbps-64745583a4f0.mp4	(from https://honeysticks.co.uk/products/honeysticks-bath-crayon-super-jumbos)
16:13:00	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:12:59%20GMT	http://honeysticks.co.uk/cdn/shop/files/BathCrayonSJs_3.webp?v=1765227859&width=1367	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/BathCrayonSJs_3bc91.webp	(from https://honeysticks.co.uk/products/honeysticks-bath-crayon-super-jumbos)
16:13:00	1720878/1720878	---M--	200	added ('OK')	video/mp4	date:Thu,%2018%20Jun%202026%2009:12:59%20GMT	https://honeysticks.co.uk/cdn/shop/videos/c/vp/f3014f00f5b54bd68598e10a16d2eb00/f3014f00f5b54bd68598e10a16d2eb00.HD-720p-1.6Mbps-64745583.mp4?v=0	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/videos/c/vp/f3014f00f5b54bd68598e10a16d2eb00/f3014f00f5b54bd68598e10a16d2eb00.HD-720p-1.6Mbps-64745583a4f0.mp4	(from https://honeysticks.co.uk/products/honeysticks-bath-crayon-super-jumbos)
16:13:02	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:13:00%20GMT	http://honeysticks.co.uk/cdn/shop/files/BathCrayonSJs_2.webp?v=1765227859&width=1638	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/BathCrayonSJs_27626.webp	(from https://honeysticks.co.uk/products/honeysticks-bath-crayon-super-jumbos)
16:13:02	168998/168998	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:13:00%20GMT	https://honeysticks.co.uk/cdn/shop/files/BathCrayonSJs_3.webp?v=1765227859&width=1367	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/BathCrayonSJs_3bc91.jpg	(from https://honeysticks.co.uk/products/honeysticks-bath-crayon-super-jumbos)
16:13:04	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:13:01%20GMT	http://honeysticks.co.uk/cdn/shop/files/Cleaning_Honeysticks_Bath_Crayons.jpg?v=1765227859&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/Cleaning_Honeysticks_Bath_Crayons7c48.jpg	(from https://honeysticks.co.uk/products/honeysticks-bath-crayon-super-jumbos)
16:13:04	111808/111808	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:13:01%20GMT	https://honeysticks.co.uk/cdn/shop/files/BathCrayonSJs_2.webp?v=1765227859&width=1638	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/BathCrayonSJs_27626.jpg	(from https://honeysticks.co.uk/products/honeysticks-bath-crayon-super-jumbos)
16:13:06	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:13:03%20GMT	http://honeysticks.co.uk/cdn/shop/files/Honeysticks_Bath_Crayons_Joy.jpg?v=1765227859&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/Honeysticks_Bath_Crayons_Joy7c48.jpg	(from https://honeysticks.co.uk/products/honeysticks-bath-crayon-super-jumbos)
16:13:06	248169/248169	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:13:03%20GMT	https://honeysticks.co.uk/cdn/shop/files/Cleaning_Honeysticks_Bath_Crayons.jpg?v=1765227859&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/Cleaning_Honeysticks_Bath_Crayons7c48.jpg	(from https://honeysticks.co.uk/products/honeysticks-bath-crayon-super-jumbos)
16:13:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:13:06%20GMT	http://honeysticks.co.uk/cdn/shop/files/BBD2C.png?v=1765229049	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/BBD2C205e.png	(from https://honeysticks.co.uk/products/honeysticks-bubble-bath)
16:13:07	236613/236613	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:13:05%20GMT	https://honeysticks.co.uk/cdn/shop/files/Honeysticks_Bath_Crayons_Joy.jpg?v=1765227859&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/Honeysticks_Bath_Crayons_Joy7c48.jpg	(from https://honeysticks.co.uk/products/honeysticks-bath-crayon-super-jumbos)
16:13:09	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:13:06%20GMT	http://honeysticks.co.uk/cdn/shop/files/Bubble_2.webp?v=1765229049	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/Bubble_2205e.webp	(from https://honeysticks.co.uk/products/honeysticks-bubble-bath)
16:13:09	1023770/1023770	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:13:06%20GMT	https://honeysticks.co.uk/cdn/shop/files/BBD2C.png?v=1765229049	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/BBD2C205e.png	(from https://honeysticks.co.uk/products/honeysticks-bubble-bath)
16:13:11	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:13:08%20GMT	http://honeysticks.co.uk/cdn/shop/files/Bubble-Bath_2.webp?v=1765229049	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/Bubble-Bath_2205e.webp	(from https://honeysticks.co.uk/products/honeysticks-bubble-bath)
16:13:11	162561/162561	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:13:08%20GMT	https://honeysticks.co.uk/cdn/shop/files/Bubble_2.webp?v=1765229049	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/Bubble_2205e.jpg	(from https://honeysticks.co.uk/products/honeysticks-bubble-bath)
16:13:12	199354/199354	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:13:11%20GMT	https://honeysticks.co.uk/cdn/shop/files/Bubble-Bath_2.webp?v=1765229049	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/Bubble-Bath_2205e.jpg	(from https://honeysticks.co.uk/products/honeysticks-bubble-bath)
16:13:13	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:13:11%20GMT	http://honeysticks.co.uk/cdn/shop/files/preview_images/9d42d6683aeb4ecb99d142eec3301ea5.thumbnail.0000000000_1024x1024.jpg?v=1765228791	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/preview_images/9d42d6683aeb4ecb99d142eec3301ea5.thumbnail.0000000000_1024x1024576b.jpg	(from https://honeysticks.co.uk/products/honeysticks-bubble-bath)
16:13:13	7660/7660	---MC-	200	added ('OK')	application/json+oembed	date:Thu,%2018%20Jun%202026%2009:13:11%20GMT	https://honeysticks.co.uk/products/honeysticks-bubble-bath.oembed	D:/HoneyBee/HoneyBee/honeysticks.co.uk/products/honeysticks-bubble-bath.oembed	(from https://honeysticks.co.uk/products/honeysticks-bubble-bath)
16:13:13	20486/20486	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:13:12%20GMT	https://honeysticks.co.uk/cdn/shop/files/preview_images/9d42d6683aeb4ecb99d142eec3301ea5.thumbnail.0000000000_1024x1024.jpg?v=1765228791	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/preview_images/9d42d6683aeb4ecb99d142eec3301ea5.thumbnail.0000000000_1024x1024576b.jpg	(from https://honeysticks.co.uk/products/honeysticks-bubble-bath)
16:13:14	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:13:12%20GMT	http://honeysticks.co.uk/cdn/shop/videos/c/vp/9d42d6683aeb4ecb99d142eec3301ea5/9d42d6683aeb4ecb99d142eec3301ea5.SD-480p-0.9Mbps-64746261.mp4?v=0	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/videos/c/vp/9d42d6683aeb4ecb99d142eec3301ea5/9d42d6683aeb4ecb99d142eec3301ea5.SD-480p-0.9Mbps-64746261a4f0.mp4	(from https://honeysticks.co.uk/products/honeysticks-bubble-bath)
16:13:14	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:13:13%20GMT	http://honeysticks.co.uk/cdn/shop/files/Bubble-Bath_3.webp?v=1765229049&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/Bubble-Bath_32ab3.webp	(from https://honeysticks.co.uk/products/honeysticks-bubble-bath)
16:13:15	1490054/1490054	---M--	200	added ('OK')	video/mp4	date:Thu,%2018%20Jun%202026%2009:13:13%20GMT	https://honeysticks.co.uk/cdn/shop/videos/c/vp/9d42d6683aeb4ecb99d142eec3301ea5/9d42d6683aeb4ecb99d142eec3301ea5.SD-480p-0.9Mbps-64746261.mp4?v=0	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/videos/c/vp/9d42d6683aeb4ecb99d142eec3301ea5/9d42d6683aeb4ecb99d142eec3301ea5.SD-480p-0.9Mbps-64746261a4f0.mp4	(from https://honeysticks.co.uk/products/honeysticks-bubble-bath)
16:13:16	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:13:14%20GMT	http://honeysticks.co.uk/cdn/shop/files/BBD2C_2.webp?v=1765229049&width=1080	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/BBD2C_2e4c0.webp	(from https://honeysticks.co.uk/products/honeysticks-bubble-bath)
16:13:16	263802/263802	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:13:14%20GMT	https://honeysticks.co.uk/cdn/shop/files/Bubble-Bath_3.webp?v=1765229049&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/Bubble-Bath_32ab3.jpg	(from https://honeysticks.co.uk/products/honeysticks-bubble-bath)
16:13:18	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:13:15%20GMT	http://honeysticks.co.uk/cdn/shop/files/Bubble-Bath_4.webp?v=1765229049&width=1366	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/Bubble-Bath_468a1.webp	(from https://honeysticks.co.uk/products/honeysticks-bubble-bath)
16:13:18	145718/145718	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:13:15%20GMT	https://honeysticks.co.uk/cdn/shop/files/BBD2C_2.webp?v=1765229049&width=1080	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/BBD2C_2e4c0.jpg	(from https://honeysticks.co.uk/products/honeysticks-bubble-bath)
16:13:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:13:18%20GMT	http://honeysticks.co.uk/cdn/shop/files/BBD2C_1.webp?v=1765229049&width=1281	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/BBD2C_18691.webp	(from https://honeysticks.co.uk/products/honeysticks-bubble-bath)
16:13:19	447833/447833	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:13:18%20GMT	https://honeysticks.co.uk/cdn/shop/files/Bubble-Bath_4.webp?v=1765229049&width=1366	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/Bubble-Bath_468a1.jpg	(from https://honeysticks.co.uk/products/honeysticks-bubble-bath)
16:13:21	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:13:18%20GMT	http://honeysticks.co.uk/cdn/shop/files/HS_stepsgraphic_NZ.jpg?v=1765229049&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/HS_stepsgraphic_NZ2ab3.jpg	(from https://honeysticks.co.uk/products/honeysticks-bubble-bath)
16:13:21	138364/138364	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:13:18%20GMT	https://honeysticks.co.uk/cdn/shop/files/BBD2C_1.webp?v=1765229049&width=1281	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/BBD2C_18691.jpg	(from https://honeysticks.co.uk/products/honeysticks-bubble-bath)
16:13:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:13:21%20GMT	http://honeysticks.co.uk/cdn/shop/files/ORIP_1.png?v=1765225318	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/ORIP_10b08.png	(from https://honeysticks.co.uk/products/honeysticks-originals-pastel-12pk)
16:13:23	194262/194262	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:13:21%20GMT	https://honeysticks.co.uk/cdn/shop/files/HS_stepsgraphic_NZ.jpg?v=1765229049&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/HS_stepsgraphic_NZ2ab3.jpg	(from https://honeysticks.co.uk/products/honeysticks-bubble-bath)
16:13:25	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:13:22%20GMT	http://honeysticks.co.uk/cdn/shop/files/ORIP_1.webp?v=1765225318	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/ORIP_10b08.webp	(from https://honeysticks.co.uk/products/honeysticks-originals-pastel-12pk)
16:13:25	348282/348282	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:13:22%20GMT	https://honeysticks.co.uk/cdn/shop/files/ORIP_1.png?v=1765225318	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/ORIP_10b08.png	(from https://honeysticks.co.uk/products/honeysticks-originals-pastel-12pk)
16:13:27	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:13:24%20GMT	http://honeysticks.co.uk/cdn/shop/files/ORI_7.webp?v=1765225318	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/ORI_70b08.webp	(from https://honeysticks.co.uk/products/honeysticks-originals-pastel-12pk)
16:13:27	177934/177934	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:13:24%20GMT	https://honeysticks.co.uk/cdn/shop/files/ORIP_1.webp?v=1765225318	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/ORIP_10b08.jpg	(from https://honeysticks.co.uk/products/honeysticks-originals-pastel-12pk)
16:13:27	92432/92432	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:13:26%20GMT	https://honeysticks.co.uk/cdn/shop/files/ORI_7.webp?v=1765225318	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/ORI_70b08.jpg	(from https://honeysticks.co.uk/products/honeysticks-originals-pastel-12pk)
16:13:29	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:13:27%20GMT	http://honeysticks.co.uk/cdn/shop/files/ORI_3.webp?v=1765225318&width=1280	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/ORI_3508f.webp	(from https://honeysticks.co.uk/products/honeysticks-originals-pastel-12pk)
16:13:29	3630/3630	---MC-	200	added ('OK')	application/json+oembed	date:Thu,%2018%20Jun%202026%2009:13:27%20GMT	https://honeysticks.co.uk/products/honeysticks-originals-pastel-12pk.oembed	D:/HoneyBee/HoneyBee/honeysticks.co.uk/products/honeysticks-originals-pastel-12pk.oembed	(from https://honeysticks.co.uk/products/honeysticks-originals-pastel-12pk)
16:13:30	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:13:29%20GMT	http://honeysticks.co.uk/cdn/shop/files/HS_crayonstagesinfographic_1080x1080px_V2_NZ_5b955b43-87fe-4ae4-9082-fa44394dd33a.jpg?v=1765225318&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/HS_crayonstagesinfographic_1080x1080px_V2_NZ_5b955b43-87fe-4ae4-9082-fa44394dd33afe84.jpg	(from https://honeysticks.co.uk/products/honeysticks-originals-pastel-12pk)
16:13:30	61856/61856	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:13:28%20GMT	https://honeysticks.co.uk/cdn/shop/files/ORI_3.webp?v=1765225318&width=1280	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/ORI_3508f.jpg	(from https://honeysticks.co.uk/products/honeysticks-originals-pastel-12pk)
16:13:32	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:13:30%20GMT	http://honeysticks.co.uk/cdn/shop/files/ORI_4.webp?v=1765225318&width=1281	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/ORI_48339.webp	(from https://honeysticks.co.uk/products/honeysticks-originals-pastel-12pk)
16:13:32	241513/241513	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:13:30%20GMT	https://honeysticks.co.uk/cdn/shop/files/HS_crayonstagesinfographic_1080x1080px_V2_NZ_5b955b43-87fe-4ae4-9082-fa44394dd33a.jpg?v=1765225318&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/HS_crayonstagesinfographic_1080x1080px_V2_NZ_5b955b43-87fe-4ae4-9082-fa44394dd33afe84.jpg	(from https://honeysticks.co.uk/products/honeysticks-originals-pastel-12pk)
16:13:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:13:32%20GMT	http://honeysticks.co.uk/cdn/shop/files/ORI_5.webp?v=1765225318&width=1920	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/ORI_5974d.webp	(from https://honeysticks.co.uk/products/honeysticks-originals-pastel-12pk)
16:13:34	132831/132831	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:13:31%20GMT	https://honeysticks.co.uk/cdn/shop/files/ORI_4.webp?v=1765225318&width=1281	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/ORI_48339.jpg	(from https://honeysticks.co.uk/products/honeysticks-originals-pastel-12pk)
16:13:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:13:34%20GMT	http://honeysticks.co.uk/cdn/shop/files/ORI_6.webp?v=1765225318&width=1280	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/ORI_6508f.webp	(from https://honeysticks.co.uk/products/honeysticks-originals-pastel-12pk)
16:13:36	157789/157789	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:13:33%20GMT	https://honeysticks.co.uk/cdn/shop/files/ORI_5.webp?v=1765225318&width=1920	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/ORI_5974d.jpg	(from https://honeysticks.co.uk/products/honeysticks-originals-pastel-12pk)
16:13:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:13:36%20GMT	http://honeysticks.co.uk/cdn/shop/files/ORI.webp?v=1765225318&width=1920	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/ORI974d.webp	(from https://honeysticks.co.uk/products/honeysticks-originals-pastel-12pk)
16:13:37	133757/133757	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:13:35%20GMT	https://honeysticks.co.uk/cdn/shop/files/ORI_6.webp?v=1765225318&width=1280	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/ORI_6508f.jpg	(from https://honeysticks.co.uk/products/honeysticks-originals-pastel-12pk)
16:13:39	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:13:37%20GMT	http://honeysticks.co.uk/cdn/shop/files/HCRTR10.webp?v=1765226201	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/HCRTR102d8e.webp	(from https://honeysticks.co.uk/products/honeysticks-triangles-10pk)
16:13:39	120667/120667	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:13:37%20GMT	https://honeysticks.co.uk/cdn/shop/files/ORI.webp?v=1765225318&width=1920	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/ORI974d.jpg	(from https://honeysticks.co.uk/products/honeysticks-originals-pastel-12pk)
16:13:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:13:39%20GMT	http://honeysticks.co.uk/cdn/shop/files/Honeysticks39947_Web.webp?v=1765226201	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/Honeysticks39947_Web2d8e.webp	(from https://honeysticks.co.uk/products/honeysticks-triangles-10pk)
16:13:41	1327282/1327282	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:13:39%20GMT	https://honeysticks.co.uk/cdn/shop/files/HCRTR10.webp?v=1765226201	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/HCRTR102d8e.png	(from https://honeysticks.co.uk/products/honeysticks-triangles-10pk)
16:13:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:13:41%20GMT	http://honeysticks.co.uk/cdn/shop/files/HoneysticksSept8and924831.webp?v=1765226201	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/HoneysticksSept8and9248312d8e.webp	(from https://honeysticks.co.uk/products/honeysticks-triangles-10pk)
16:13:43	149812/149812	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:13:40%20GMT	https://honeysticks.co.uk/cdn/shop/files/Honeysticks39947_Web.webp?v=1765226201	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/Honeysticks39947_Web2d8e.jpg	(from https://honeysticks.co.uk/products/honeysticks-triangles-10pk)
16:13:46	2647/2647	---MC-	200	added ('OK')	application/json+oembed	date:Thu,%2018%20Jun%202026%2009:13:43%20GMT	https://honeysticks.co.uk/products/honeysticks-triangles-10pk.oembed	D:/HoneyBee/HoneyBee/honeysticks.co.uk/products/honeysticks-triangles-10pk.oembed	(from https://honeysticks.co.uk/products/honeysticks-triangles-10pk)
16:13:46	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:13:43%20GMT	http://honeysticks.co.uk/cdn/shop/files/honeysticksTriangles-8.webp?v=1765226201&width=1920	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/honeysticksTriangles-841d2.webp	(from https://honeysticks.co.uk/products/honeysticks-triangles-10pk)
16:13:46	660500/660500	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:13:43%20GMT	https://honeysticks.co.uk/cdn/shop/files/HoneysticksSept8and924831.webp?v=1765226201	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/HoneysticksSept8and9248312d8e.png	(from https://honeysticks.co.uk/products/honeysticks-triangles-10pk)
16:13:48	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:13:46%20GMT	http://honeysticks.co.uk/cdn/shop/files/HONEYSTICKSEDITS-29.webp?v=1765226201&width=1280	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/HONEYSTICKSEDITS-2938b6.webp	(from https://honeysticks.co.uk/products/honeysticks-triangles-10pk)
